frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score,time,lat,lon,ele,gpx_time,dt_s
15500,DJI_0408_frame_015500,620.0,0:10:20,,1;0;0;0,0.5740;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:32+00:00,48.93166,9.074168,190.6,2026-07-12 17:46:32+00:00,0.0
15625,DJI_0408_frame_015625,625.0,0:10:25,,1;0;0;0,0.6729;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:37+00:00,48.931757,9.074092,190.6,2026-07-12 17:46:37+00:00,0.0
15750,DJI_0408_frame_015750,630.0,0:10:30,,1;0;0;0,0.6663;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:42+00:00,48.931862,9.074008,190.6,2026-07-12 17:46:42+00:00,0.0
15875,DJI_0408_frame_015875,635.0,0:10:35,,1;0;0;0,0.6997;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:47+00:00,48.931958,9.073936,190.6,2026-07-12 17:46:47+00:00,0.0
16000,DJI_0408_frame_016000,640.0,0:10:40,,1;0;0;0,0.6942;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:52+00:00,48.932061,9.073852,190.6,2026-07-12 17:46:52+00:00,0.0
16125,DJI_0408_frame_016125,645.0,0:10:45,,1;0;0;0,0.7048;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:46:57+00:00,48.932186,9.073761,190.6,2026-07-12 17:46:57+00:00,0.0
16250,DJI_0408_frame_016250,650.0,0:10:50,,0;0;0;1,0.7305;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:47:02+00:00,48.93233,9.073659,190.7,2026-07-12 17:47:02+00:00,0.0
16375,DJI_0408_frame_016375,655.0,0:10:55,,1;0;0;0,0.7831;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:07+00:00,48.932476,9.0736,190.7,2026-07-12 17:47:07+00:00,0.0
16500,DJI_0408_frame_016500,660.0,0:11:00,,1;0;0;0,0.7424;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:12+00:00,48.932596,9.073549,190.7,2026-07-12 17:47:12+00:00,0.0
16625,DJI_0408_frame_016625,665.0,0:11:05,,1;0;0;0,0.7073;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:17+00:00,48.932725,9.073484,190.7,2026-07-12 17:47:17+00:00,0.0
16750,DJI_0408_frame_016750,670.0,0:11:10,,1;0;0;0,0.6375;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:22+00:00,48.932854,9.073417,190.8,2026-07-12 17:47:22+00:00,0.0
16875,DJI_0408_frame_016875,675.0,0:11:15,,1;0;0;0,0.6448;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:27+00:00,48.932964,9.073362,190.9,2026-07-12 17:47:27+00:00,0.0
17000,DJI_0408_frame_017000,680.0,0:11:20,,1;0;0;0,0.7175;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:32+00:00,48.933062,9.073319,191.0,2026-07-12 17:47:32+00:00,0.0
17125,DJI_0408_frame_017125,685.0,0:11:25,,1;0;0;0,0.7152;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:37+00:00,48.933141,9.07327,191.1,2026-07-12 17:47:37+00:00,0.0
17250,DJI_0408_frame_017250,690.0,0:11:30,,1;0;0;0,0.7425;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:42+00:00,48.933213,9.073241,191.1,2026-07-12 17:47:42+00:00,0.0
17375,DJI_0408_frame_017375,695.0,0:11:35,,1;0;0;0,0.7041;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:47+00:00,48.933298,9.073215,191.2,2026-07-12 17:47:47+00:00,0.0
17500,DJI_0408_frame_017500,700.0,0:11:40,,0;0;0;1,0.7251;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:47:52+00:00,48.933455,9.073156,191.2,2026-07-12 17:47:52+00:00,0.0
17625,DJI_0408_frame_017625,705.0,0:11:45,,1;0;0;0,0.7543;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:47:57+00:00,48.93377,9.073068,191.2,2026-07-12 17:47:57+00:00,0.0
17750,DJI_0408_frame_017750,710.0,0:11:50,,0;0;0;1,0.7200;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:48:02+00:00,48.934153,9.072913,191.2,2026-07-12 17:48:02+00:00,0.0
17875,DJI_0408_frame_017875,715.0,0:11:55,,0;0;0;1,0.7321;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:48:07+00:00,48.934572,9.072826,191.3,2026-07-12 17:48:07+00:00,0.0
18000,DJI_0408_frame_018000,720.0,0:12:00,,0;0;0;1,0.7469;0.0028;0.0000,0;0;0,82.0,2026-07-12 17:48:12+00:00,48.934985,9.072795,191.4,2026-07-12 17:48:12+00:00,0.0
18125,DJI_0408_frame_018125,725.0,0:12:05,,1;0;0;0,0.8287;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:17+00:00,48.93539,9.072756,191.4,2026-07-12 17:48:17+00:00,0.0
18250,DJI_0408_frame_018250,730.0,0:12:10,,1;0;0;0,0.8536;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:22+00:00,48.935778,9.072618,191.5,2026-07-12 17:48:22+00:00,0.0
18375,DJI_0408_frame_018375,735.0,0:12:15,,1;0;0;0,0.7068;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:27+00:00,48.936126,9.072376,191.8,2026-07-12 17:48:27+00:00,0.0
18500,DJI_0408_frame_018500,740.0,0:12:20,,1;0;0;0,0.8731;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:32+00:00,48.936471,9.072112,192.1,2026-07-12 17:48:32+00:00,0.0
18625,DJI_0408_frame_018625,745.0,0:12:25,,1;0;0;0,0.8154;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:37+00:00,48.936805,9.071857,192.2,2026-07-12 17:48:37+00:00,0.0
18750,DJI_0408_frame_018750,750.0,0:12:30,,1;0;0;0,0.8848;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:42+00:00,48.937172,9.071592,192.2,2026-07-12 17:48:42+00:00,0.0
18875,DJI_0408_frame_018875,755.0,0:12:35,,1;0;0;0,0.8206;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:47+00:00,48.937574,9.071429,192.3,2026-07-12 17:48:47+00:00,0.0
19000,DJI_0408_frame_019000,760.0,0:12:40,,1;0;0;0,0.6671;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:52+00:00,48.937902,9.071202,192.3,2026-07-12 17:48:52+00:00,0.0
19125,DJI_0408_frame_019125,765.0,0:12:45,,1;0;0;0,0.5818;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:48:57+00:00,48.938157,9.070716,192.0,2026-07-12 17:48:57+00:00,0.0
19250,DJI_0408_frame_019250,770.0,0:12:50,,1;0;0;0,0.5205;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:49:02+00:00,48.93829,9.070136,191.9,2026-07-12 17:49:02+00:00,0.0
19375,DJI_0408_frame_019375,775.0,0:12:55,,1;0;0;0,0.4722;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:49:07+00:00,48.938484,9.069597,192.2,2026-07-12 17:49:07+00:00,0.0
19500,DJI_0408_frame_019500,780.0,0:13:00,,1;0;0;0,0.4747;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:49:12+00:00,48.938733,9.069126,192.2,2026-07-12 17:49:12+00:00,0.0
19625,DJI_0408_frame_019625,785.0,0:13:05,,1;0;0;0,0.4766;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:49:17+00:00,48.938962,9.068631,192.3,2026-07-12 17:49:17+00:00,0.0
19750,DJI_0408_frame_019750,790.0,0:13:10,,0;0;0;1,0.5475;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:49:22+00:00,48.939182,9.068126,192.4,2026-07-12 17:49:22+00:00,0.0
19875,DJI_0408_frame_019875,795.0,0:13:15,,1;0;0;0,0.5073;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:49:27+00:00,48.939413,9.067638,192.2,2026-07-12 17:49:27+00:00,0.0
20000,DJI_0408_frame_020000,800.0,0:13:20,,0;0;0;1,0.5190;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:49:32+00:00,48.939636,9.067163,192.1,2026-07-12 17:49:32+00:00,0.0
20125,DJI_0408_frame_020125,805.0,0:13:25,,1;0;0;0,0.5821;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:49:37+00:00,48.939886,9.066729,192.1,2026-07-12 17:49:37+00:00,0.0
20250,DJI_0408_frame_020250,810.0,0:13:30,,1;0;0;0,0.6859;0.0000;0.0000,0;3;0,66.74,2026-07-12 17:49:42+00:00,48.940155,9.066352,192.2,2026-07-12 17:49:42+00:00,0.0
20375,DJI_0408_frame_020375,815.0,0:13:35,,1;0;0;0,0.7682;0.0000;0.0000,0;1;0,77.88,2026-07-12 17:49:47+00:00,48.940432,9.066,192.5,2026-07-12 17:49:47+00:00,0.0
20500,DJI_0408_frame_020500,820.0,0:13:40,,1;0;0;0,0.7026;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:49:52+00:00,48.940607,9.065696,192.8,2026-07-12 17:49:52+00:00,0.0
20625,DJI_0408_frame_020625,825.0,0:13:45,,1;0;0;0,0.7354;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:49:57+00:00,48.940449,9.065285,192.2,2026-07-12 17:49:57+00:00,0.0
20750,DJI_0408_frame_020750,830.0,0:13:50,,1;0;0;0,0.7445;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:50:02+00:00,48.94026,9.064813,192.1,2026-07-12 17:50:02+00:00,0.0
20875,DJI_0408_frame_020875,835.0,0:13:55,,1;0;0;0,0.7673;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:50:07+00:00,48.940018,9.064352,192.2,2026-07-12 17:50:07+00:00,0.0
21000,DJI_0408_frame_021000,840.0,0:14:00,,1;0;0;0,0.6220;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:50:12+00:00,48.939733,9.0639,193.2,2026-07-12 17:50:12+00:00,0.0
21125,DJI_0408_frame_021125,845.0,0:14:05,,1;0;0;0,0.5419;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:50:17+00:00,48.939489,9.06349,194.2,2026-07-12 17:50:17+00:00,0.0
21250,DJI_0408_frame_021250,850.0,0:14:10,,1;0;0;0,0.6672;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:50:22+00:00,48.939386,9.063092,193.9,2026-07-12 17:50:22+00:00,0.0
21375,DJI_0408_frame_021375,855.0,0:14:15,,1;0;0;0,0.4503;0.0000;0.0057,0;2;0,69.4,2026-07-12 17:50:27+00:00,48.939469,9.062551,193.2,2026-07-12 17:50:27+00:00,0.0
21500,DJI_0408_frame_021500,860.0,0:14:20,,0;1;0;0,0.3699;0.0000;0.0000,0;5;0,59.24,2026-07-12 17:50:32+00:00,48.939535,9.061945,193.4,2026-07-12 17:50:32+00:00,0.0
21625,DJI_0408_frame_021625,865.0,0:14:25,,0;1;0;0,0.3986;0.0000;0.0000,0;8;0,59.01,2026-07-12 17:50:37+00:00,48.939582,9.061323,193.6,2026-07-12 17:50:37+00:00,0.0
21750,DJI_0408_frame_021750,870.0,0:14:30,,0;1;0;0,0.4497;0.0000;0.0000,0;9;0,59.0,2026-07-12 17:50:42+00:00,48.939593,9.06071,193.7,2026-07-12 17:50:42+00:00,0.0
21875,DJI_0408_frame_021875,875.0,0:14:35,,1;0;0;0,0.5084;0.0000;0.0016,0;3;0,66.66,2026-07-12 17:50:47+00:00,48.939613,9.060105,194.6,2026-07-12 17:50:47+00:00,0.0
22000,DJI_0408_frame_022000,880.0,0:14:40,,0;1;0;0,0.1633;0.0000;0.1237,0;5;0,47.6,2026-07-12 17:50:52+00:00,48.939576,9.059561,195.7,2026-07-12 17:50:52+00:00,0.0
22125,DJI_0408_frame_022125,885.0,0:14:45,,0;1;0;0,0.1857;0.0000;0.2521,0;7;0,43.48,2026-07-12 17:50:57+00:00,48.93951,9.05908,196.2,2026-07-12 17:50:57+00:00,0.0
22250,DJI_0408_frame_022250,890.0,0:14:50,,0;1;0;0,0.1334;0.0000;0.2043,0;8;0,42.68,2026-07-12 17:51:02+00:00,48.939562,9.058517,195.7,2026-07-12 17:51:02+00:00,0.0
22375,DJI_0408_frame_022375,895.0,0:14:55,,0;1;0;0,0.0577;0.0000;0.1229,0;9;0,40.64,2026-07-12 17:51:07+00:00,48.93959,9.05791,195.4,2026-07-12 17:51:07+00:00,0.0
22500,DJI_0408_frame_022500,900.0,0:15:00,,0;1;0;0,0.1418;0.0000;0.0224,0;11;0,55.32,2026-07-12 17:51:12+00:00,48.939574,9.057321,195.4,2026-07-12 17:51:12+00:00,0.0
22625,DJI_0408_frame_022625,905.0,0:15:05,,0;1;0;0,0.2415;0.0000;0.0912,0;3;0,53.34,2026-07-12 17:51:17+00:00,48.939486,9.056757,195.2,2026-07-12 17:51:17+00:00,0.0
22750,DJI_0408_frame_022750,910.0,0:15:10,,1;0;0;0,0.1316;0.0000;0.2766,0;0;0,81.71,2026-07-12 17:51:22+00:00,48.939391,9.056228,195.2,2026-07-12 17:51:22+00:00,0.0
22875,DJI_0408_frame_022875,915.0,0:15:15,,1;0;0;0,0.5375;0.0000;0.0000,1;0;0,100.0,2026-07-12 17:51:27+00:00,48.939392,9.055925,195.1,2026-07-12 17:51:27+00:00,0.0
23000,DJI_0408_frame_023000,920.0,0:15:20,,0;0;1;0,0.4917;0.0000;0.0117,0;0;0,85.37,2026-07-12 17:51:32+00:00,48.939735,9.055799,194.5,2026-07-12 17:51:32+00:00,0.0
23125,DJI_0408_frame_023125,925.0,0:15:25,,0;0;0;1,0.5277;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:51:37+00:00,48.94002,9.055454,194.3,2026-07-12 17:51:37+00:00,0.0
23250,DJI_0408_frame_023250,930.0,0:15:30,,1;0;0;0,0.7420;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:51:42+00:00,48.940033,9.05507,194.4,2026-07-12 17:51:42+00:00,0.0
0,DJI_0409_frame_000000,931.08,0:15:31,,1;0;0;0,0.7262;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:51:43.080000+00:00,48.940056,9.055008,194.4,2026-07-12 17:51:43+00:00,0.08
125,DJI_0409_frame_000125,936.08,0:15:36,,1;0;0;0,0.7597;0.0000;0.0000,0;2;1,68.51,2026-07-12 17:51:48.080000+00:00,48.940298,9.054802,194.0,2026-07-12 17:51:48+00:00,0.08
250,DJI_0409_frame_000250,941.08,0:15:41,,0;1;0;0,0.6889;0.0000;0.0000,0;1;0,71.88,2026-07-12 17:51:53.080000+00:00,48.940588,9.054549,193.9,2026-07-12 17:51:53+00:00,0.08
375,DJI_0409_frame_000375,946.08,0:15:46,,1;0;0;0,0.5123;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:51:58.080000+00:00,48.94089,9.054273,194.6,2026-07-12 17:51:58+00:00,0.08
500,DJI_0409_frame_000500,951.08,0:15:51,,1;0;0;0,0.3997;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:52:03.080000+00:00,48.941068,9.053911,195.5,2026-07-12 17:52:03+00:00,0.08
625,DJI_0409_frame_000625,956.08,0:15:56,,1;0;0;0,0.5544;0.0650;0.0000,0;0;0,100.0,2026-07-12 17:52:08.080000+00:00,48.941091,9.053848,195.6,2026-07-12 17:52:08+00:00,0.08
750,DJI_0409_frame_000750,961.08,0:16:01,,1;0;0;0,0.4944;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:52:13.080000+00:00,48.9411,9.053811,195.6,2026-07-12 17:52:13+00:00,0.08
875,DJI_0409_frame_000875,966.08,0:16:06,,1;0;0;0,0.4980;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:52:18.080000+00:00,48.941196,9.053533,195.8,2026-07-12 17:52:18+00:00,0.08
1000,DJI_0409_frame_001000,971.08,0:16:11,,1;0;0;0,0.7324;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:52:23.080000+00:00,48.940981,9.053143,195.3,2026-07-12 17:52:23+00:00,0.08
1125,DJI_0409_frame_001125,976.08,0:16:16,,1;0;0;0,0.6915;0.0005;0.0000,0;0;0,100.0,2026-07-12 17:52:28.080000+00:00,48.940696,9.052659,194.4,2026-07-12 17:52:28+00:00,0.08
1250,DJI_0409_frame_001250,981.08,0:16:21,,1;0;0;0,0.7464;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:52:33.080000+00:00,48.940355,9.052237,193.9,2026-07-12 17:52:33+00:00,0.08
1375,DJI_0409_frame_001375,986.08,0:16:26,,0;1;0;0,0.7313;0.0000;0.0000,0;1;0,71.88,2026-07-12 17:52:38.080000+00:00,48.940035,9.051744,193.6,2026-07-12 17:52:38+00:00,0.08
1500,DJI_0409_frame_001500,991.08,0:16:31,,1;0;0;0,0.4614;0.0000;0.0770,0;0;0,96.14,2026-07-12 17:52:43.080000+00:00,48.939735,9.051251,193.7,2026-07-12 17:52:43+00:00,0.08
1625,DJI_0409_frame_001625,996.08,0:16:36,,1;0;0;0,0.7742;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:52:48.080000+00:00,48.939461,9.050764,193.9,2026-07-12 17:52:48+00:00,0.08
1750,DJI_0409_frame_001750,1001.08,0:16:41,,0;1;0;0,0.7515;0.0000;0.0000,0;0;0,94.0,2026-07-12 17:52:53.080000+00:00,48.939203,9.050296,194.2,2026-07-12 17:52:53+00:00,0.08
1875,DJI_0409_frame_001875,1006.08,0:16:46,,1;0;0;0,0.7646;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:52:58.080000+00:00,48.939012,9.049794,195.1,2026-07-12 17:52:58+00:00,0.08
2000,DJI_0409_frame_002000,1011.08,0:16:51,,0;0;1;0,0.7052;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:53:03.080000+00:00,48.938901,9.049288,196.7,2026-07-12 17:53:03+00:00,0.08
2125,DJI_0409_frame_002125,1016.08,0:16:56,,1;0;0;0,0.8737;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:53:08.080000+00:00,48.938807,9.048827,197.3,2026-07-12 17:53:08+00:00,0.08
2250,DJI_0409_frame_002250,1021.08,0:17:01,,0;0;0;1,0.8013;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:53:13.080000+00:00,48.938583,9.048431,195.9,2026-07-12 17:53:13+00:00,0.08
2375,DJI_0409_frame_002375,1026.08,0:17:06,,1;0;0;0,0.7935;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:53:18.080000+00:00,48.938257,9.048035,195.4,2026-07-12 17:53:18+00:00,0.08
2500,DJI_0409_frame_002500,1031.08,0:17:11,,1;0;0;0,0.7908;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:53:23.080000+00:00,48.938079,9.047521,196.2,2026-07-12 17:53:23+00:00,0.08
2625,DJI_0409_frame_002625,1036.08,0:17:16,,0;0;0;1,0.5563;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:53:28.080000+00:00,48.937934,9.047082,197.6,2026-07-12 17:53:28+00:00,0.08
2750,DJI_0409_frame_002750,1041.08,0:17:21,,0;0;0;1,0.5887;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:53:33.080000+00:00,48.937643,9.046738,197.1,2026-07-12 17:53:33+00:00,0.08
2875,DJI_0409_frame_002875,1046.08,0:17:26,,0;0;0;1,0.3499;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:53:38.080000+00:00,48.937293,9.04646,196.0,2026-07-12 17:53:38+00:00,0.08
3000,DJI_0409_frame_003000,1051.08,0:17:31,,0;0;1;0,0.5785;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:53:43.080000+00:00,48.937023,9.045941,195.6,2026-07-12 17:53:43+00:00,0.08
3125,DJI_0409_frame_003125,1056.08,0:17:36,,1;0;0;0,0.6063;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:53:48.080000+00:00,48.936804,9.045398,196.3,2026-07-12 17:53:48+00:00,0.08
3250,DJI_0409_frame_003250,1061.08,0:17:41,,0;0;1;0,0.4885;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:53:53.080000+00:00,48.936638,9.044866,197.5,2026-07-12 17:53:53+00:00,0.08
3375,DJI_0409_frame_003375,1066.08,0:17:46,,0;0;1;0,0.6313;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:53:58.080000+00:00,48.936459,9.044374,197.9,2026-07-12 17:53:58+00:00,0.08
3500,DJI_0409_frame_003500,1071.08,0:17:51,,1;0;0;0,0.5445;0.0000;0.0000,3;0;0,100.0,2026-07-12 17:54:03.080000+00:00,48.936291,9.043834,198.1,2026-07-12 17:54:03+00:00,0.08
3625,DJI_0409_frame_003625,1076.08,0:17:56,,0;0;1;0,0.5629;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:54:08.080000+00:00,48.936155,9.043276,198.3,2026-07-12 17:54:08+00:00,0.08
3750,DJI_0409_frame_003750,1081.08,0:18:01,,0;0;0;1,0.6057;0.0000;0.0000,0;1;0,59.88,2026-07-12 17:54:13.080000+00:00,48.936002,9.042724,198.1,2026-07-12 17:54:13+00:00,0.08
3875,DJI_0409_frame_003875,1086.08,0:18:06,,0;1;0;0,0.6750;0.0000;0.0000,0;2;0,63.74,2026-07-12 17:54:18.080000+00:00,48.935805,9.042214,197.5,2026-07-12 17:54:18+00:00,0.08
4000,DJI_0409_frame_004000,1091.08,0:18:11,,0;0;1;0,0.6691;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:54:23.080000+00:00,48.935518,9.041737,196.7,2026-07-12 17:54:23+00:00,0.08
4125,DJI_0409_frame_004125,1096.08,0:18:16,,0;0;0;1,0.5687;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:54:28.080000+00:00,48.935158,9.041345,196.3,2026-07-12 17:54:28+00:00,0.08
4250,DJI_0409_frame_004250,1101.08,0:18:21,,0;0;1;0,0.6115;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:54:33.080000+00:00,48.93479,9.040961,194.9,2026-07-12 17:54:33+00:00,0.08
4375,DJI_0409_frame_004375,1106.08,0:18:26,,0;0;1;0,0.4891;0.0000;0.0001,0;0;0,86.0,2026-07-12 17:54:38.080000+00:00,48.934361,9.04066,194.6,2026-07-12 17:54:38+00:00,0.08
4500,DJI_0409_frame_004500,1111.08,0:18:31,,0;0;1;0,0.5857;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:54:43.080000+00:00,48.933997,9.040269,194.7,2026-07-12 17:54:43+00:00,0.08
4625,DJI_0409_frame_004625,1116.08,0:18:36,,0;0;0;1,0.6172;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:54:48.080000+00:00,48.933632,9.039863,194.9,2026-07-12 17:54:48+00:00,0.08
4750,DJI_0409_frame_004750,1121.08,0:18:41,,0;0;1;0,0.6342;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:54:53.080000+00:00,48.933301,9.039441,195.2,2026-07-12 17:54:53+00:00,0.08
4875,DJI_0409_frame_004875,1126.08,0:18:46,,0;0;1;0,0.5679;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:54:58.080000+00:00,48.933036,9.038936,195.2,2026-07-12 17:54:58+00:00,0.08
5000,DJI_0409_frame_005000,1131.08,0:18:51,,0;0;1;0,0.5280;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:55:03.080000+00:00,48.932844,9.038387,195.3,2026-07-12 17:55:03+00:00,0.08
5125,DJI_0409_frame_005125,1136.08,0:18:56,,0;1;0;0,0.6099;0.0000;0.0000,0;0;0,94.0,2026-07-12 17:55:08.080000+00:00,48.932679,9.03781,195.2,2026-07-12 17:55:08+00:00,0.08
5250,DJI_0409_frame_005250,1141.08,0:19:01,,0;0;1;0,0.5848;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:55:13.080000+00:00,48.932603,9.037197,195.2,2026-07-12 17:55:13+00:00,0.08
5375,DJI_0409_frame_005375,1146.08,0:19:06,,0;0;1;0,0.5918;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:55:18.080000+00:00,48.932576,9.036573,195.3,2026-07-12 17:55:18+00:00,0.08
5500,DJI_0409_frame_005500,1151.08,0:19:11,,0;0;1;0,0.5799;0.0000;0.0071,0;0;0,85.67,2026-07-12 17:55:23.080000+00:00,48.932453,9.036002,195.5,2026-07-12 17:55:23+00:00,0.08
5625,DJI_0409_frame_005625,1156.08,0:19:16,,1;0;0;0,0.6663;0.0000;0.0162,0;0;0,99.36,2026-07-12 17:55:28.080000+00:00,48.932231,9.035518,195.8,2026-07-12 17:55:28+00:00,0.08
5750,DJI_0409_frame_005750,1161.08,0:19:21,,0;1;0;0,0.5986;0.0000;0.0162,0;0;0,93.29,2026-07-12 17:55:33.080000+00:00,48.932,9.035069,196.9,2026-07-12 17:55:33+00:00,0.08
5875,DJI_0409_frame_005875,1166.08,0:19:26,,0;1;0;0,0.6448;0.0000;0.0014,0;0;0,93.94,2026-07-12 17:55:38.080000+00:00,48.93188,9.034624,197.8,2026-07-12 17:55:38+00:00,0.08
6000,DJI_0409_frame_006000,1171.08,0:19:31,,0;1;0;0,0.6324;0.0000;0.0156,0;0;0,93.35,2026-07-12 17:55:43.080000+00:00,48.931745,9.034205,198.8,2026-07-12 17:55:43+00:00,0.08
6125,DJI_0409_frame_006125,1176.08,0:19:36,,0;1;0;0,0.3919;0.0000;0.0585,0;0;0,90.49,2026-07-12 17:55:48.080000+00:00,48.931563,9.033802,199.6,2026-07-12 17:55:48+00:00,0.08
6250,DJI_0409_frame_006250,1181.08,0:19:41,,0;1;0;0,0.4000;0.0000;0.0878,0;0;0,89.14,2026-07-12 17:55:53.080000+00:00,48.931384,9.033413,200.5,2026-07-12 17:55:53+00:00,0.08
6375,DJI_0409_frame_006375,1186.08,0:19:46,,1;0;0;0,0.5415;0.0000;0.1300,0;0;0,94.77,2026-07-12 17:55:58.080000+00:00,48.931183,9.033077,200.7,2026-07-12 17:55:58+00:00,0.08
6500,DJI_0409_frame_006500,1191.08,0:19:51,,1;0;0;0,0.6147;0.0000;0.0114,0;4;0,65.15,2026-07-12 17:56:03.080000+00:00,48.930882,9.032798,200.3,2026-07-12 17:56:03+00:00,0.08
6625,DJI_0409_frame_006625,1196.08,0:19:56,,1;0;0;0,0.4548;0.0000;0.1956,0;3;0,58.62,2026-07-12 17:56:08.080000+00:00,48.930545,9.032497,199.5,2026-07-12 17:56:08+00:00,0.08
6750,DJI_0409_frame_006750,1201.08,0:20:01,,0;1;0;0,0.4370;0.0000;0.0621,0;1;0,68.52,2026-07-12 17:56:13.080000+00:00,48.93018,9.032163,198.7,2026-07-12 17:56:13+00:00,0.08
6875,DJI_0409_frame_006875,1206.08,0:20:06,,1;0;0;0,0.3709;0.0000;0.1266,0;2;0,62.87,2026-07-12 17:56:18.080000+00:00,48.929819,9.031818,198.2,2026-07-12 17:56:18+00:00,0.08
7000,DJI_0409_frame_007000,1211.08,0:20:11,,0;1;0;0,0.2107;0.0000;0.1506,0;2;0,52.48,2026-07-12 17:56:23.080000+00:00,48.929492,9.031492,197.9,2026-07-12 17:56:23+00:00,0.08
7125,DJI_0409_frame_007125,1216.08,0:20:16,,0;1;0;0,0.4712;0.0000;0.0076,0;2;0,63.31,2026-07-12 17:56:28.080000+00:00,48.929443,9.031055,199.3,2026-07-12 17:56:28+00:00,0.08
7250,DJI_0409_frame_007250,1221.08,0:20:21,,0;1;0;0,0.4534;0.0000;0.0771,0;5;0,55.31,2026-07-12 17:56:33.080000+00:00,48.929156,9.030808,199.5,2026-07-12 17:56:33+00:00,0.08
